Date,pm25_daily_mean,pm25_daily_mean_interpolated,was_interpolated,high_pm25_day,year,month,season,temperature_2m_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,cloud_cover_mean,wind_gusts_10m_max,et0_fao_evapotranspiration,wind_direction_sin,wind_direction_cos
2022-07-10,2.7899166666666666,2.7899166666666666,False,0,2022,7,Summer,18.2,77.0,13.4,0.0,5.9,284.0,1027.6,27.19,43.0,25.2,4.79,-0.9702957262759966,0.24192189559966745
2022-07-11,5.014666666666667,5.014666666666667,False,0,2022,7,Summer,21.0,67.0,13.6,0.0,5.5,192.0,1022.4,22.36,82.0,26.3,4.67,-0.2079116908177595,-0.9781476007338056
2022-07-12,5.598416666666666,5.598416666666666,False,0,2022,7,Summer,21.2,64.0,13.7,0.0,9.5,232.0,1020.8,14.84,82.0,38.2,3.54,-0.7880107536067221,-0.6156614753256581
2022-07-13,5.596583333333334,5.596583333333334,False,0,2022,7,Summer,16.8,66.0,10.0,0.0,13.1,298.0,1023.0,24.34,68.0,36.0,4.3,-0.8829475928589271,0.4694715627858904
2022-07-14,4.894,4.894,False,0,2022,7,Summer,15.1,71.0,9.5,0.4,12.4,297.0,1024.2,19.97,65.0,42.5,3.52,-0.891006524188368,0.45399049973954664
2022-07-15,5.216291666666667,5.216291666666667,False,0,2022,7,Summer,14.9,78.0,11.0,1.6,12.7,270.0,1023.9,13.5,66.0,49.3,2.52,-1.0,-1.8369701987210297e-16
2022-07-16,6.844666666666666,6.844666666666666,False,0,2022,7,Summer,16.9,71.0,11.0,0.0,6.0,284.0,1025.3,26.58,61.0,23.4,4.52,-0.9702957262759966,0.24192189559966745
2022-07-17,9.327,9.327,False,0,2022,7,Summer,22.2,56.0,11.8,1.3,10.0,182.0,1023.0,21.98,99.0,36.4,5.42,-0.0348994967025009,-0.9993908270190958
2022-07-18,7.469541666666667,7.469541666666667,False,0,2022,7,Summer,25.2,42.0,10.3,0.0,7.6,167.0,1017.8,26.37,57.0,21.6,6.21,0.2249510543438652,-0.9743700647852351
2022-07-19,13.947666666666665,13.947666666666665,False,0,2022,7,Summer,27.0,46.0,13.5,0.1,10.4,130.0,1011.0,22.63,67.0,55.4,6.27,0.766044443118978,-0.6427876096865394
2022-07-20,8.598666666666666,8.598666666666666,False,0,2022,7,Summer,19.7,69.0,13.6,1.1,14.0,287.0,1014.8,22.05,55.0,41.8,4.26,-0.9563047559630354,0.2923717047227367
2022-07-21,7.648541666666667,7.648541666666667,False,0,2022,7,Summer,16.4,81.0,13.0,4.7,5.9,279.0,1022.6,6.58,100.0,21.2,1.42,-0.9876883405951378,0.15643446504023067
2022-07-22,6.885916666666667,6.885916666666667,False,0,2022,7,Summer,16.4,84.0,13.7,9.0,9.1,103.0,1020.4,7.29,97.0,27.4,1.54,0.9743700647852352,-0.22495105434386503
2022-07-23,8.542708333333334,8.542708333333334,False,0,2022,7,Summer,17.6,78.0,13.5,1.1,12.5,185.0,1016.1,11.68,97.0,44.3,2.62,-0.08715574274765794,-0.9961946980917455
2022-07-24,4.568666666666666,4.568666666666666,False,0,2022,7,Summer,19.8,80.0,16.1,4.0,24.0,200.0,1008.7,12.69,94.0,61.6,2.88,-0.34202014332566866,-0.9396926207859084
2022-07-25,5.236791666666667,5.236791666666667,False,0,2022,7,Summer,16.4,81.0,13.2,5.4,19.5,259.0,1008.2,10.71,86.0,52.6,2.22,-0.981627183447664,-0.1908089953765446
2022-07-26,4.5272499999999996,4.5272499999999996,False,0,2022,7,Summer,15.1,76.0,10.7,3.5,9.7,279.0,1019.7,14.82,86.0,31.7,2.65,-0.9876883405951378,0.15643446504023067
2022-07-27,6.950666666666667,6.950666666666667,False,0,2022,7,Summer,15.5,71.0,9.8,0.8,5.1,186.0,1020.2,20.18,68.0,22.3,3.49,-0.1045284632676535,-0.9945218953682733
2022-07-28,6.977291666666667,6.977291666666667,False,0,2022,7,Summer,16.6,75.0,11.9,3.0,10.2,115.0,1017.7,6.61,99.0,28.8,1.85,0.90630778703665,-0.42261826174069933
2022-07-29,8.290125,8.290125,False,0,2022,7,Summer,17.3,74.0,12.5,8.4,7.7,134.0,1018.6,13.63,90.0,25.6,2.62,0.7193398003386511,-0.6946583704589974
2022-07-30,5.934583333333333,5.934583333333333,False,0,2022,7,Summer,18.2,81.0,14.9,5.5,12.1,222.0,1016.0,8.02,100.0,36.4,1.86,-0.6691306063588582,-0.7431448254773942
2022-07-31,3.327458333333333,3.327458333333333,False,0,2022,7,Summer,17.4,84.0,14.5,4.4,12.1,261.0,1015.3,14.02,87.0,37.8,2.41,-0.9876883405951377,-0.15643446504023104
2022-08-01,4.668958333333333,4.668958333333333,False,0,2022,8,Summer,16.3,75.0,11.5,3.9,9.0,197.0,1017.5,16.78,83.0,30.2,3.19,-0.29237170472273677,-0.9563047559630354
2022-08-02,2.7212083333333332,2.7212083333333332,False,0,2022,8,Summer,20.8,82.0,17.5,6.4,22.4,217.0,1010.2,14.04,92.0,56.2,3.04,-0.6018150231520484,-0.7986355100472928
2022-08-03,4.6819999999999995,4.6819999999999995,False,0,2022,8,Summer,19.4,73.0,14.2,0.8,17.8,243.0,1010.3,19.97,72.0,44.6,3.81,-0.8910065241883678,-0.4539904997395469
2022-08-04,4.470416666666667,4.470416666666667,False,0,2022,8,Summer,15.5,72.0,10.2,1.6,15.2,286.0,1016.0,21.28,62.0,45.0,3.45,-0.9612616959383188,0.2756373558169994
2022-08-05,5.655541666666667,5.655541666666667,False,0,2022,8,Summer,13.7,72.0,8.5,1.6,12.5,283.0,1023.1,21.68,51.0,40.3,3.27,-0.9743700647852352,0.22495105434386492
2022-08-06,7.934375,7.934375,False,0,2022,8,Summer,14.3,73.0,9.3,0.4,8.5,265.0,1028.9,20.11,63.0,32.0,3.26,-0.9961946980917455,-0.08715574274765825
2022-08-07,5.407875,5.407875,False,0,2022,8,Summer,15.5,77.0,11.3,0.0,10.5,266.0,1026.9,22.59,52.0,37.1,3.61,-0.9975640502598242,-0.06975647374412558
2022-08-08,7.179708333333333,7.179708333333333,False,0,2022,8,Summer,16.9,80.0,13.0,0.0,4.8,324.0,1027.9,18.22,45.0,24.5,3.22,-0.5877852522924734,0.8090169943749473
2022-08-09,6.986083333333333,6.986083333333333,False,0,2022,8,Summer,16.9,70.0,10.4,0.0,3.8,6.0,1029.5,24.17,60.0,13.7,4.11,0.10452846326765347,0.9945218953682733
2022-08-10,10.347875,10.347875,False,0,2022,8,Summer,20.4,65.0,13.0,0.0,4.7,96.0,1026.2,23.98,8.0,17.3,4.41,0.9945218953682733,-0.10452846326765355
2022-08-11,10.306666666666667,10.306666666666667,False,0,2022,8,Summer,21.8,64.0,14.0,0.0,4.6,45.0,1022.6,23.91,0.0,14.8,4.57,0.7071067811865475,0.7071067811865476
2022-08-12,8.467,8.467,False,0,2022,8,Summer,22.8,56.0,12.7,0.0,8.8,78.0,1019.9,24.06,0.0,28.1,5.29,0.9781476007338056,0.20791169081775945
2022-08-13,10.463791666666667,10.463791666666667,False,0,2022,8,Summer,23.1,55.0,13.1,0.0,11.2,74.0,1015.7,23.11,35.0,31.7,5.41,0.9612616959383189,0.27563735581699916
2022-08-14,11.537999999999998,11.537999999999998,False,0,2022,8,Summer,24.1,50.0,12.2,0.0,8.4,89.0,1007.6,20.9,55.0,29.2,5.0,0.9998476951563913,0.0174524064372836
2022-08-15,11.673583333333333,11.673583333333333,False,0,2022,8,Summer,19.8,72.0,14.4,2.3,6.4,314.0,1002.9,12.15,63.0,28.4,2.5,-0.7193398003386512,0.6946583704589973
2022-08-16,8.602625,8.602625,False,0,2022,8,Summer,17.7,80.0,13.9,11.0,8.9,321.0,1008.1,14.08,80.0,30.6,2.75,-0.6293203910498378,0.7771459614569706
2022-08-17,5.387043478260869,5.387043478260869,False,0,2022,8,Summer,16.4,75.0,11.8,5.5,17.6,55.0,1015.1,11.94,95.0,43.6,2.56,0.8191520442889918,0.5735764363510462
2022-08-18,6.523208333333333,6.523208333333333,False,0,2022,8,Summer,17.9,76.0,13.5,2.0,13.9,194.0,1012.6,10.86,100.0,42.8,2.51,-0.2419218955996675,-0.9702957262759965
2022-08-19,6.254041666666667,6.254041666666667,False,0,2022,8,Summer,16.9,68.0,10.7,0.7,13.0,247.0,1013.0,15.72,57.0,36.0,3.1,-0.9205048534524403,-0.3907311284892738
2022-08-20,7.034166666666667,7.034166666666667,False,0,2022,8,Summer,17.1,69.0,11.1,0.2,18.7,221.0,1013.7,16.69,53.0,54.7,3.64,-0.656059028990507,-0.7547095802227721
2022-08-21,5.3755,5.3755,False,0,2022,8,Summer,16.9,72.0,11.4,1.7,9.9,263.0,1014.2,15.47,89.0,36.7,2.95,-0.9925461516413221,-0.12186934340514717
2022-08-22,6.217583333333334,6.217583333333334,False,0,2022,8,Summer,17.7,81.0,14.2,15.6,8.4,166.0,1012.0,10.24,81.0,33.5,2.02,0.24192189559966773,-0.9702957262759965
2022-08-23,5.874863636363637,5.874863636363637,False,0,2022,8,Summer,18.6,86.0,16.0,2.3,8.4,194.0,1011.8,13.17,99.0,30.6,2.4,-0.2419218955996675,-0.9702957262759965
2022-08-24,4.474291666666667,4.474291666666667,False,0,2022,8,Summer,18.7,81.0,15.4,3.6,11.0,213.0,1014.5,11.98,93.0,42.8,2.22,-0.5446390350150271,-0.838670567945424
2022-08-25,6.278583333333334,6.278583333333334,False,0,2022,8,Summer,16.7,77.0,12.4,0.5,7.0,315.0,1018.7,14.86,63.0,28.1,2.62,-0.7071067811865477,0.7071067811865474
2022-08-26,6.903583333333334,6.903583333333334,False,0,2022,8,Summer,15.4,75.0,10.7,0.0,4.1,262.0,1019.3,12.27,72.0,15.5,2.26,-0.9902680687415703,-0.13917310096006583
2022-08-27,11.452416666666666,11.452416666666666,False,0,2022,8,Summer,17.2,74.0,12.2,1.1,4.0,224.0,1020.1,17.23,38.0,18.4,2.95,-0.6946583704589974,-0.7193398003386511
2022-08-28,7.403833333333334,7.403833333333334,False,0,2022,8,Summer,18.1,70.0,12.2,0.0,5.4,65.0,1022.6,15.09,95.0,25.9,2.91,0.9063077870366499,0.42261826174069944
2022-08-29,6.3925833333333335,6.3925833333333335,False,0,2022,8,Summer,16.8,75.0,12.2,0.0,13.4,66.0,1025.1,10.29,79.0,34.2,2.22,0.9135454576426009,0.4067366430758002
2022-08-30,5.699791666666666,5.699791666666666,False,0,2022,8,Summer,15.4,68.0,9.0,0.0,11.6,48.0,1026.6,13.8,78.0,31.7,2.9,0.7431448254773942,0.6691306063588582
2022-08-31,7.2672083333333335,7.2672083333333335,False,0,2022,8,Summer,16.4,69.0,10.3,0.0,15.2,64.0,1027.2,16.9,37.0,38.9,3.39,0.898794046299167,0.43837114678907746
2022-09-01,7.5865,7.5865,False,0,2022,9,Autumn,17.3,70.0,11.3,0.0,16.1,69.0,1022.9,16.6,57.0,42.1,3.39,0.9335804264972017,0.3583679495453004
2022-09-02,10.401041666666666,10.401041666666666,False,0,2022,9,Autumn,17.7,73.0,12.4,0.1,12.0,81.0,1014.4,15.72,52.0,28.1,3.08,0.9876883405951378,0.15643446504023092
2022-09-03,15.574875,15.574875,False,1,2022,9,Autumn,18.9,72.0,13.6,1.6,12.8,133.0,1007.8,10.81,100.0,37.8,2.64,0.7313537016191706,-0.6819983600624984
2022-09-04,7.613125,7.613125,False,0,2022,9,Autumn,19.3,71.0,13.7,4.0,17.1,143.0,1011.8,10.78,100.0,46.1,2.94,0.6018150231520482,-0.7986355100472929
2022-09-05,5.217291666666667,5.217291666666667,False,0,2022,9,Autumn,19.0,73.0,13.7,2.0,16.5,149.0,1013.6,15.11,82.0,43.6,3.29,0.5150380749100544,-0.8571673007021122
2022-09-06,6.345291666666667,6.345291666666667,False,0,2022,9,Autumn,16.8,81.0,13.3,5.1,12.9,141.0,1009.8,11.33,93.0,42.8,2.16,0.6293203910498374,-0.7771459614569709
2022-09-07,6.362166666666667,6.362166666666667,False,0,2022,9,Autumn,17.0,75.0,12.2,0.5,13.7,156.0,1005.7,14.62,75.0,40.0,2.81,0.40673664307580043,-0.9135454576426008
2022-09-08,8.359958333333333,8.359958333333333,False,0,2022,9,Autumn,16.2,79.0,12.5,2.8,10.7,87.0,1003.1,12.03,86.0,26.3,2.17,0.9986295347545738,0.052335956242943966
2022-09-09,7.436208333333333,7.436208333333333,False,0,2022,9,Autumn,15.4,87.0,13.0,5.6,7.4,350.0,1006.4,11.96,69.0,29.5,1.93,-0.1736481776669304,0.984807753012208
2022-09-10,5.6585,5.6585,False,0,2022,9,Autumn,16.2,80.0,12.7,0.8,9.2,11.0,1016.1,12.37,61.0,27.0,2.14,0.1908089953765448,0.981627183447664
2022-09-11,8.095625,8.095625,False,0,2022,9,Autumn,16.1,82.0,12.7,2.1,9.7,151.0,1016.9,12.0,90.0,37.1,2.22,0.48480962024633717,-0.8746197071393957
2022-09-12,5.337083333333333,5.337083333333333,False,0,2022,9,Autumn,17.0,90.0,15.3,12.6,13.6,223.0,1010.7,5.1,92.0,32.8,1.07,-0.6819983600624984,-0.7313537016191706
2022-09-13,6.976375,6.976375,False,0,2022,9,Autumn,13.4,83.0,10.3,0.0,5.3,337.0,1012.1,15.12,58.0,18.0,2.26,-0.3907311284892739,0.9205048534524403
2022-09-14,6.967416666666666,6.967416666666666,False,0,2022,9,Autumn,13.1,83.0,10.1,0.1,8.1,307.0,1009.2,11.08,78.0,31.0,1.81,-0.798635510047293,0.6018150231520479
2022-09-15,4.979333333333334,4.979333333333334,False,0,2022,9,Autumn,13.5,72.0,8.3,0.4,8.8,319.0,1013.4,11.64,70.0,32.8,2.06,-0.6560590289905074,0.7547095802227719
2022-09-16,5.457999999999999,5.457999999999999,False,0,2022,9,Autumn,10.6,71.0,5.1,0.2,11.1,342.0,1019.3,15.25,26.0,38.5,2.33,-0.3090169943749476,0.9510565162951535
2022-09-17,5.578833333333333,5.578833333333333,False,0,2022,9,Autumn,10.7,67.0,4.7,0.0,9.8,316.0,1023.0,14.79,48.0,38.5,2.37,-0.6946583704589976,0.7193398003386509
2022-09-18,3.7224583333333334,3.7224583333333334,False,0,2022,9,Autumn,11.9,82.0,8.9,0.5,11.7,306.0,1021.6,7.07,97.0,43.9,1.34,-0.8090169943749476,0.5877852522924729
2022-09-19,5.366666666666667,5.366666666666667,False,0,2022,9,Autumn,12.5,81.0,9.1,0.5,6.5,20.0,1024.4,12.02,56.0,23.8,1.89,0.3420201433256687,0.9396926207859084
2022-09-20,10.824541666666667,10.824541666666667,False,0,2022,9,Autumn,12.8,87.0,10.4,0.2,4.3,151.0,1026.1,7.6,81.0,16.2,1.32,0.48480962024633717,-0.8746197071393957
2022-09-21,9.723833333333333,9.723833333333333,False,0,2022,9,Autumn,14.0,77.0,9.9,0.2,8.9,194.0,1024.2,10.21,81.0,29.5,1.89,-0.2419218955996675,-0.9702957262759965
2022-09-22,12.850875,12.850875,False,0,2022,9,Autumn,13.8,85.0,11.2,6.6,13.7,196.0,1017.6,5.26,91.0,42.8,1.16,-0.275637355816999,-0.9612616959383189
2022-09-23,8.067041666666666,8.067041666666666,False,0,2022,9,Autumn,12.6,84.0,9.7,0.1,7.0,318.0,1016.5,12.83,42.0,27.7,1.97,-0.6691306063588581,0.7431448254773942
2022-09-24,8.199833333333332,8.199833333333332,False,0,2022,9,Autumn,11.2,78.0,7.3,0.4,8.4,27.0,1019.4,13.13,28.0,36.4,1.91,0.45399049973954675,0.8910065241883679
2022-09-25,7.351708333333334,7.351708333333334,False,0,2022,9,Autumn,10.0,84.0,7.2,1.8,11.8,249.0,1018.2,7.75,89.0,45.0,1.39,-0.9335804264972016,-0.3583679495453007
2022-09-26,6.2913749999999995,6.2913749999999995,False,0,2022,9,Autumn,12.0,76.0,7.7,2.8,20.5,300.0,1002.4,10.04,52.0,49.7,1.91,-0.8660254037844386,0.5000000000000001
2022-09-27,6.039791666666667,6.039791666666667,False,0,2022,9,Autumn,9.5,77.0,5.6,0.8,14.8,298.0,1000.8,10.5,48.0,49.3,1.63,-0.8829475928589271,0.4694715627858904
2022-09-28,6.736458333333334,6.736458333333334,False,0,2022,9,Autumn,9.5,78.0,5.6,3.9,8.5,317.0,1000.6,11.27,38.0,29.5,1.62,-0.6819983600624983,0.7313537016191707
2022-09-29,9.009416666666667,9.009416666666667,False,0,2022,9,Autumn,12.1,81.0,8.7,0.1,12.9,29.0,1004.7,11.1,35.0,38.5,1.72,0.48480962024633706,0.8746197071393957
2022-09-30,10.045333333333334,10.045333333333334,False,0,2022,9,Autumn,10.6,90.0,9.0,20.1,18.7,192.0,1001.2,2.33,85.0,76.0,0.65,-0.2079116908177595,-0.9781476007338056
2022-10-01,7.012625,7.012625,False,0,2022,10,Autumn,13.1,80.0,9.5,5.8,19.6,259.0,1003.5,10.38,56.0,56.9,1.82,-0.981627183447664,-0.1908089953765446
2022-10-02,7.9245833333333335,7.9245833333333335,False,0,2022,10,Autumn,12.8,77.0,8.9,0.2,12.2,277.0,1019.4,9.18,78.0,34.9,1.66,-0.992546151641322,0.12186934340514768
2022-10-03,7.566916666666667,7.566916666666667,False,0,2022,10,Autumn,12.1,83.0,9.2,0.2,10.2,176.0,1023.6,7.69,99.0,31.7,1.41,0.06975647374412552,-0.9975640502598242
2022-10-04,2.780125,2.780125,False,0,2022,10,Autumn,15.1,87.0,13.0,8.0,20.1,191.0,1011.6,3.04,97.0,44.3,0.95,-0.19080899537654472,-0.981627183447664
2022-10-05,3.4620416666666665,3.4620416666666665,False,0,2022,10,Autumn,14.1,81.0,10.8,14.3,23.4,225.0,1006.2,2.52,80.0,60.5,1.2,-0.7071067811865475,-0.7071067811865477
2022-10-06,6.567458333333334,6.567458333333334,False,0,2022,10,Autumn,13.5,74.0,8.9,1.9,23.3,227.0,1021.2,8.97,50.0,54.4,2.12,-0.7313537016191705,-0.6819983600624986
2022-10-07,6.479958333333333,6.479958333333333,False,0,2022,10,Autumn,13.0,78.0,9.3,7.6,21.4,229.0,1014.8,3.45,72.0,58.0,1.32,-0.754709580222772,-0.6560590289905073
2022-10-08,8.735375,8.735375,False,0,2022,10,Autumn,10.7,76.0,6.5,0.0,11.3,265.0,1020.9,9.09,45.0,35.6,1.52,-0.9961946980917455,-0.08715574274765825
2022-10-09,7.347833333333333,7.347833333333333,False,0,2022,10,Autumn,11.5,78.0,7.7,6.5,17.6,181.0,1014.6,8.37,66.0,53.6,1.66,-0.017452406437283637,-0.9998476951563913
2022-10-10,9.017458333333334,9.017458333333334,False,0,2022,10,Autumn,10.6,77.0,6.7,4.7,14.0,289.0,1017.5,9.54,50.0,44.3,1.5,-0.945518575599317,0.3255681544571563
2022-10-11,9.070291666666668,9.070291666666668,False,0,2022,10,Autumn,10.0,79.0,6.4,0.1,8.0,189.0,1025.4,6.06,88.0,26.6,1.1,-0.15643446504023073,-0.9876883405951378
2022-10-12,11.846541666666667,11.846541666666667,False,0,2022,10,Autumn,11.4,82.0,8.4,3.5,14.9,190.0,1017.9,2.83,95.0,38.2,0.92,-0.17364817766693047,-0.984807753012208
2022-10-13,11.945833333333333,11.945833333333333,False,0,2022,10,Autumn,10.5,86.0,8.1,0.0,6.0,185.0,1015.5,9.32,55.0,22.7,1.29,-0.08715574274765794,-0.9961946980917455
2022-10-14,7.507833333333333,7.507833333333333,False,0,2022,10,Autumn,11.8,88.0,9.8,2.5,10.2,213.0,1007.8,4.42,85.0,30.2,0.81,-0.5446390350150271,-0.838670567945424
2022-10-15,6.301125,6.301125,False,0,2022,10,Autumn,11.2,80.0,7.7,7.7,18.7,198.0,998.9,7.09,73.0,48.6,1.45,-0.3090169943749473,-0.9510565162951536
2022-10-16,5.746916666666667,5.746916666666667,False,0,2022,10,Autumn,11.0,71.0,5.8,8.4,17.4,185.0,1005.9,7.96,70.0,55.4,1.75,-0.08715574274765794,-0.9961946980917455
2022-10-17,5.9955,5.9955,False,0,2022,10,Autumn,13.5,75.0,8.9,0.2,19.1,200.0,1012.8,9.35,42.0,52.9,1.93,-0.34202014332566866,-0.9396926207859084
2022-10-18,11.107666666666667,11.107666666666667,False,0,2022,10,Autumn,10.3,86.0,7.9,0.0,7.3,94.0,1027.3,9.36,40.0,30.2,1.31,0.9975640502598242,-0.06975647374412533
2022-10-19,6.788541666666667,6.788541666666667,False,0,2022,10,Autumn,11.6,78.0,7.7,8.5,24.4,83.0,1021.3,5.14,98.0,62.6,1.5,0.992546151641322,0.12186934340514749
2022-10-20,12.03952380952381,12.03952380952381,False,0,2022,10,Autumn,12.7,92.0,11.5,6.4,11.2,103.0,1006.4,2.05,94.0,53.6,0.48,0.9743700647852352,-0.22495105434386503
2022-10-21,6.991863636363636,6.991863636363636,False,0,2022,10,Autumn,13.5,87.0,11.3,9.1,15.4,143.0,998.3,5.77,87.0,46.1,1.06,0.6018150231520482,-0.7986355100472929
2022-10-22,9.082291666666666,9.082291666666666,False,0,2022,10,Autumn,13.8,83.0,11.0,3.0,16.8,191.0,1004.7,7.02,73.0,41.0,1.24,-0.19080899537654472,-0.981627183447664
2022-10-23,8.182041666666667,8.182041666666667,False,0,2022,10,Autumn,13.4,90.0,11.8,6.9,11.5,125.0,1000.4,2.71,91.0,33.5,0.58,0.8191520442889917,-0.5735764363510462
2022-10-24,7.756541666666667,7.756541666666667,False,0,2022,10,Autumn,12.4,89.0,10.5,8.6,13.3,222.0,998.5,4.58,88.0,43.6,0.81,-0.6691306063588582,-0.7431448254773942
2022-10-25,5.09225,5.09225,False,0,2022,10,Autumn,12.6,85.0,10.0,0.3,15.0,173.0,1007.7,5.88,92.0,41.0,1.08,0.12186934340514755,-0.992546151641322
2022-10-26,8.519166666666667,8.519166666666667,False,0,2022,10,Autumn,15.1,77.0,11.1,2.8,24.0,181.0,1005.5,6.12,62.0,53.6,1.73,-0.017452406437283637,-0.9998476951563913
2022-10-27,8.634083333333333,8.634083333333333,False,0,2022,10,Autumn,14.8,88.0,12.8,2.8,15.2,165.0,1011.0,3.81,92.0,36.0,0.78,0.258819045102521,-0.9659258262890682
2022-10-28,6.587083333333333,6.587083333333333,False,0,2022,10,Autumn,14.8,79.0,11.1,5.8,18.7,191.0,1011.0,6.28,88.0,66.6,1.44,-0.19080899537654472,-0.981627183447664
2022-10-29,10.044333333333332,10.044333333333332,False,0,2022,10,Autumn,13.8,89.0,12.0,5.8,15.7,146.0,1011.2,2.19,100.0,43.2,0.63,0.5591929034707469,-0.8290375725550416
2022-10-30,8.397375,8.397375,False,0,2022,10,Autumn,12.9,85.0,10.4,4.6,18.5,182.0,1010.0,4.06,72.0,50.0,0.92,-0.0348994967025009,-0.9993908270190958
2022-10-31,6.978333333333333,6.978333333333333,False,0,2022,10,Autumn,13.0,83.0,10.2,10.2,17.1,156.0,1008.8,4.51,72.0,44.6,0.99,0.40673664307580043,-0.9135454576426008
2022-11-01,4.948958333333334,4.948958333333334,False,0,2022,11,Autumn,11.2,86.0,8.9,16.6,15.4,212.0,999.3,4.44,96.0,48.6,0.8,-0.5299192642332048,-0.8480480961564261
2022-11-02,6.576333333333333,6.576333333333333,False,0,2022,11,Autumn,10.0,82.0,7.0,7.4,25.2,197.0,1005.4,2.84,83.0,70.2,1.03,-0.29237170472273677,-0.9563047559630354
2022-11-03,11.620458333333334,11.620458333333334,False,0,2022,11,Autumn,8.6,82.0,5.6,2.8,10.6,191.0,999.3,5.0,73.0,49.3,0.88,-0.19080899537654472,-0.981627183447664
2022-11-04,12.273000000000001,12.273000000000001,False,0,2022,11,Autumn,7.5,84.0,4.8,2.2,10.3,281.0,1010.3,6.11,36.0,32.0,0.82,-0.9816271834476639,0.1908089953765451
2022-11-05,21.303124999999998,21.303124999999998,False,1,2022,11,Autumn,9.4,91.0,7.9,2.8,14.2,189.0,1009.3,1.12,81.0,41.4,0.37,-0.15643446504023073,-0.9876883405951378
2022-11-06,17.099166666666665,17.099166666666665,False,1,2022,11,Autumn,8.7,90.0,7.2,0.5,14.0,180.0,999.6,4.03,60.0,37.4,0.56,1.2246467991473532e-16,-1.0
2022-11-07,6.063291666666667,6.063291666666667,False,0,2022,11,Autumn,11.6,84.0,9.0,0.4,22.4,185.0,997.0,2.23,93.0,55.8,0.91,-0.08715574274765794,-0.9961946980917455
2022-11-08,3.7283749999999998,3.7283749999999998,False,0,2022,11,Autumn,11.4,82.0,8.3,8.0,24.0,188.0,990.9,3.68,74.0,69.8,1.08,-0.13917310096006552,-0.9902680687415703
2022-11-09,6.3122727272727275,6.3122727272727275,False,0,2022,11,Autumn,9.9,84.0,7.3,2.9,16.4,213.0,1001.2,4.57,80.0,40.0,0.8,-0.5446390350150271,-0.838670567945424
2022-11-10,5.434458333333333,5.434458333333333,False,0,2022,11,Autumn,13.8,80.0,10.3,1.0,25.0,200.0,1012.6,2.2,99.0,52.2,1.28,-0.34202014332566866,-0.9396926207859084
2022-11-11,8.355041666666667,8.355041666666667,False,0,2022,11,Autumn,14.8,79.0,11.1,1.3,23.2,198.0,1019.9,2.55,93.0,52.2,1.33,-0.3090169943749473,-0.9510565162951536
2022-11-12,15.128833333333333,15.128833333333333,False,1,2022,11,Autumn,12.3,86.0,10.0,0.0,13.0,164.0,1024.3,4.06,61.0,30.2,0.7,0.2756373558169992,-0.9612616959383189
2022-11-13,15.979833333333334,15.979833333333334,False,1,2022,11,Autumn,12.3,85.0,9.8,0.0,10.8,123.0,1017.9,5.28,5.0,28.1,0.77,0.8386705679454239,-0.5446390350150271
2022-11-14,17.442041666666665,17.442041666666665,False,1,2022,11,Autumn,11.1,89.0,9.4,0.1,8.7,137.0,1007.2,3.99,82.0,23.8,0.56,0.6819983600624986,-0.7313537016191705
2022-11-15,6.2058333333333335,6.2058333333333335,False,0,2022,11,Autumn,9.8,88.0,7.8,8.3,16.2,156.0,992.4,0.73,98.0,50.0,0.51,0.40673664307580043,-0.9135454576426008
2022-11-16,9.978416666666666,9.978416666666666,False,0,2022,11,Autumn,7.4,88.0,5.5,0.8,10.8,123.0,988.3,3.81,69.0,28.8,0.48,0.8386705679454239,-0.5446390350150271
2022-11-17,4.560708333333333,4.560708333333333,False,0,2022,11,Autumn,8.7,90.0,7.2,18.6,17.7,320.0,983.8,0.55,100.0,42.1,0.33,-0.6427876096865396,0.7660444431189778
2022-11-18,5.916833333333333,5.916833333333333,False,0,2022,11,Autumn,8.6,89.0,6.9,4.8,15.8,272.0,997.5,2.55,70.0,39.6,0.47,-0.9993908270190958,0.03489949670250128
2022-11-19,11.74725,11.74725,False,0,2022,11,Autumn,7.1,90.0,5.6,0.2,6.8,226.0,1011.8,3.92,58.0,19.8,0.39,-0.7193398003386512,-0.6946583704589973
2022-11-20,7.345791666666667,7.345791666666667,False,0,2022,11,Autumn,7.1,86.0,4.8,7.5,14.3,221.0,1006.0,3.41,85.0,34.9,0.55,-0.656059028990507,-0.7547095802227721
2022-11-21,7.9972916666666665,7.9972916666666665,False,0,2022,11,Autumn,5.5,89.0,3.9,16.3,13.0,108.0,994.2,0.9,97.0,43.2,0.31,0.9510565162951536,-0.30901699437494734
2022-11-22,9.269916666666667,9.269916666666667,False,0,2022,11,Autumn,5.8,93.0,4.7,2.8,8.5,304.0,987.5,2.74,61.0,26.3,0.33,-0.8290375725550416,0.559192903470747
2022-11-23,7.323083333333333,7.323083333333333,False,0,2022,11,Autumn,6.9,86.0,4.7,6.6,18.6,179.0,986.6,2.28,75.0,52.9,0.58,0.01745240643728344,-0.9998476951563913
2022-11-24,9.597166666666666,9.597166666666666,False,0,2022,11,Autumn,7.8,84.0,5.2,5.5,22.2,184.0,995.9,1.51,72.0,60.5,0.67,-0.06975647374412527,-0.9975640502598242
